stop_id,suburb,lat,lon,stop_type,address,zone_id,dominant_suburb
S11729,Waterloo,-33.908597,151.20437,apartment,"206 Cope St, Waterloo NSW",Z0164,Waterloo
S11730,Waterloo,-33.894255,151.204562,residential,"676 Wellington St, Waterloo NSW",Z0598,Waterloo
S11731,Waterloo,-33.893023,151.205118,apartment,"82 Bourke St, Waterloo NSW",Z0597,Waterloo
S11732,Waterloo,-33.904661,151.201461,apartment,"636 McEvoy St, Waterloo NSW",Z0311,Alexandria
S11733,Waterloo,-33.896508,151.206489,apartment,"376 Raglan St, Waterloo NSW",Z0614,Waterloo
S11734,Waterloo,-33.906252,151.197739,residential,"416 Raglan St, Waterloo NSW",Z0013,Alexandria
S11735,Waterloo,-33.894504,151.217044,business,"216 Wellington St, Waterloo NSW",Z0626,Surry Hills
S11736,Waterloo,-33.900948,151.198848,business,"658 Botany Rd, Waterloo NSW",Z0237,Waterloo
S11737,Waterloo,-33.905176,151.207768,business,"668 Cope St, Waterloo NSW",Z0437,Waterloo
S11738,Waterloo,-33.907154,151.202729,apartment,"388 Henderson Rd, Waterloo NSW",Z0567,Waterloo
S11739,Waterloo,-33.892361,151.201559,apartment,"114 Raglan St, Waterloo NSW",Z0686,Surry Hills
S11740,Waterloo,-33.909735,151.194416,apartment,"242 Young St, Waterloo NSW",Z0288,Alexandria
S11741,Waterloo,-33.90055,151.201208,apartment,"596 Bourke St, Waterloo NSW",Z0547,Waterloo
S11742,Waterloo,-33.913433,151.203304,apartment,"170 Cope St, Waterloo NSW",Z0408,Alexandria
S11743,Waterloo,-33.906747,151.200948,apartment,"132 Botany Rd, Waterloo NSW",Z0428,Alexandria
S11744,Waterloo,-33.908898,151.209725,business,"140 Henderson Rd, Waterloo NSW",Z0548,Waterloo
S11745,Waterloo,-33.917149,151.216701,business,"466 Cope St, Waterloo NSW",Z0480,Kensington
S11746,Waterloo,-33.903745,151.204505,apartment,"486 Henderson Rd, Waterloo NSW",Z0541,Waterloo
S11747,Waterloo,-33.902333,151.208582,apartment,"534 Bourke St, Waterloo NSW",Z0639,Waterloo
S11748,Waterloo,-33.908204,151.213674,apartment,"8 Wellington St, Waterloo NSW",Z0450,Waterloo
S11749,Waterloo,-33.904273,151.197512,apartment,"158 Cope St, Waterloo NSW",Z0133,Waterloo
S11750,Waterloo,-33.901629,151.21741,residential,"436 Wellington St, Waterloo NSW",Z0351,Surry Hills
S11751,Waterloo,-33.913262,151.195765,residential,"472 Botany Rd, Waterloo NSW",Z0031,Alexandria
S11752,Waterloo,-33.899777,151.204991,apartment,"158 Young St, Waterloo NSW",Z0601,Waterloo
S11753,Waterloo,-33.895779,151.20972,residential,"354 Cope St, Waterloo NSW",Z0574,Waterloo
S11754,Waterloo,-33.897942,151.215819,apartment,"484 McEvoy St, Waterloo NSW",Z0568,Waterloo
S11755,Waterloo,-33.897803,151.204928,apartment,"330 Botany Rd, Waterloo NSW",Z0564,Waterloo
S11756,Waterloo,-33.901075,151.205723,residential,"552 Wellington St, Waterloo NSW",Z0603,Waterloo
S11757,Waterloo,-33.897558,151.216412,apartment,"658 Wellington St, Waterloo NSW",Z0568,Waterloo
S11758,Waterloo,-33.892527,151.194475,apartment,"356 Young St, Waterloo NSW",Z0209,Alexandria
S11759,Waterloo,-33.882403,151.197955,business,"318 Raglan St, Waterloo NSW",Z0292,Surry Hills
S11760,Waterloo,-33.907241,151.196427,apartment,"600 Cope St, Waterloo NSW",Z0367,Alexandria
S11761,Waterloo,-33.905808,151.197407,apartment,"62 Young St, Waterloo NSW",Z0013,Alexandria
S11762,Waterloo,-33.906796,151.198529,apartment,"662 Wellington St, Waterloo NSW",Z0013,Alexandria
S11763,Waterloo,-33.891079,151.21363,apartment,"82 Raglan St, Waterloo NSW",Z0301,Surry Hills
S11764,Waterloo,-33.889117,151.215642,business,"8 Henderson Rd, Waterloo NSW",Z0411,Surry Hills
S11765,Waterloo,-33.894671,151.207664,apartment,"540 Wellington St, Waterloo NSW",Z0307,Waterloo
S11766,Waterloo,-33.9093,151.211863,apartment,"348 Henderson Rd, Waterloo NSW",Z0548,Waterloo
S11767,Waterloo,-33.902109,151.210722,apartment,"620 Cope St, Waterloo NSW",Z0291,Waterloo
S11768,Waterloo,-33.897557,151.205012,residential,"184 McEvoy St, Waterloo NSW",Z0564,Waterloo
S11769,Waterloo,-33.897609,151.211487,apartment,"178 Cope St, Waterloo NSW",Z0575,Surry Hills
S11770,Waterloo,-33.886443,151.210301,apartment,"174 Bourke St, Waterloo NSW",Z0612,Surry Hills
S11771,Waterloo,-33.892566,151.209525,apartment,"66 Cope St, Waterloo NSW",Z0578,Surry Hills
S11772,Waterloo,-33.892904,151.205626,business,"274 Cope St, Waterloo NSW",Z0597,Waterloo
S11773,Waterloo,-33.90295,151.206312,apartment,"332 Young St, Waterloo NSW",Z0573,Waterloo
S11774,Waterloo,-33.89709,151.203813,apartment,"178 Botany Rd, Waterloo NSW",Z0564,Waterloo
S11775,Waterloo,-33.911505,151.192681,apartment,"164 Bourke St, Waterloo NSW",Z0685,Alexandria
S11776,Waterloo,-33.899417,151.204552,apartment,"86 Cope St, Waterloo NSW",Z0565,Waterloo
S11777,Waterloo,-33.898758,151.205377,business,"270 Young St, Waterloo NSW",Z0564,Waterloo
S11778,Waterloo,-33.908764,151.198741,apartment,"688 Wellington St, Waterloo NSW",Z0418,Alexandria
S11779,Waterloo,-33.902093,151.201645,apartment,"592 Henderson Rd, Waterloo NSW",Z0547,Waterloo
S11780,Waterloo,-33.88972,151.209907,residential,"682 Wellington St, Waterloo NSW",Z0646,Surry Hills
S11781,Waterloo,-33.900266,151.211137,residential,"238 Henderson Rd, Waterloo NSW",Z0571,Surry Hills
S11782,Waterloo,-33.895631,151.193377,apartment,"636 McEvoy St, Waterloo NSW",Z0012,Alexandria
S11783,Waterloo,-33.883272,151.200128,residential,"366 Young St, Waterloo NSW",Z0342,Surry Hills
S11784,Waterloo,-33.903183,151.210573,residential,"70 McEvoy St, Waterloo NSW",Z0130,Waterloo
S11785,Waterloo,-33.894047,151.196146,apartment,"342 Henderson Rd, Waterloo NSW",Z0678,Waterloo
S11786,Waterloo,-33.901303,151.204087,apartment,"22 McEvoy St, Waterloo NSW",Z0602,Waterloo
S11787,Waterloo,-33.892256,151.196284,apartment,"670 McEvoy St, Waterloo NSW",Z0678,Waterloo
S11788,Waterloo,-33.900306,151.198774,apartment,"158 Botany Rd, Waterloo NSW",Z0237,Waterloo
S11789,Waterloo,-33.892608,151.207469,business,"266 Raglan St, Waterloo NSW",Z0011,Surry Hills
S11790,Waterloo,-33.890386,151.209393,residential,"336 Cope St, Waterloo NSW",Z0318,Surry Hills
S11791,Waterloo,-33.901424,151.212334,apartment,"472 Henderson Rd, Waterloo NSW",Z0258,Waterloo
S11792,Waterloo,-33.892622,151.224576,business,"604 Raglan St, Waterloo NSW",Z0335,Surry Hills
S11793,Waterloo,-33.912027,151.203673,residential,"42 Botany Rd, Waterloo NSW",Z0280,Alexandria
S11794,Waterloo,-33.899096,151.20403,residential,"274 Young St, Waterloo NSW",Z0565,Waterloo
S11795,Waterloo,-33.890839,151.213964,residential,"654 Raglan St, Waterloo NSW",Z0301,Surry Hills
S11796,Waterloo,-33.883337,151.212883,residential,"310 Botany Rd, Waterloo NSW",Z0623,Surry Hills
S11797,Waterloo,-33.908837,151.208812,apartment,"546 Raglan St, Waterloo NSW",Z0548,Waterloo
S11798,Waterloo,-33.907897,151.202303,apartment,"132 McEvoy St, Waterloo NSW",Z0567,Waterloo
S11799,Waterloo,-33.903671,151.210188,business,"464 Wellington St, Waterloo NSW",Z0130,Waterloo
S11800,Waterloo,-33.898848,151.200877,apartment,"52 McEvoy St, Waterloo NSW",Z0118,Waterloo
S11801,Waterloo,-33.904538,151.200383,apartment,"400 Young St, Waterloo NSW",Z0311,Alexandria
S11802,Waterloo,-33.893749,151.206939,apartment,"346 Cope St, Waterloo NSW",Z0011,Surry Hills
S11803,Waterloo,-33.901973,151.219482,apartment,"366 McEvoy St, Waterloo NSW",Z0587,Kensington
S11804,Waterloo,-33.904988,151.203011,apartment,"80 Wellington St, Waterloo NSW",Z0563,Waterloo
S11805,Waterloo,-33.907301,151.205411,apartment,"544 Wellington St, Waterloo NSW",Z0164,Waterloo
S11806,Waterloo,-33.899615,151.193967,apartment,"424 Bourke St, Waterloo NSW",Z0542,Alexandria
S11807,Waterloo,-33.896779,151.198664,business,"448 Wellington St, Waterloo NSW",Z0250,Alexandria
S11808,Waterloo,-33.893646,151.207546,business,"320 Young St, Waterloo NSW",Z0011,Surry Hills
S11809,Waterloo,-33.902698,151.208352,apartment,"70 Henderson Rd, Waterloo NSW",Z0639,Waterloo
S11810,Waterloo,-33.896685,151.218582,business,"640 McEvoy St, Waterloo NSW",Z0569,Surry Hills
S11811,Waterloo,-33.88897,151.197672,residential,"242 Raglan St, Waterloo NSW",Z0312,Surry Hills
S11812,Waterloo,-33.891392,151.205964,apartment,"572 Cope St, Waterloo NSW",Z0490,Waterloo
S11813,Waterloo,-33.902924,151.201825,apartment,"340 McEvoy St, Waterloo NSW",Z0566,Alexandria
S11814,Waterloo,-33.895238,151.206991,business,"672 McEvoy St, Waterloo NSW",Z0307,Waterloo
S11815,Waterloo,-33.901273,151.201253,apartment,"462 Bourke St, Waterloo NSW",Z0547,Waterloo
S11816,Waterloo,-33.903061,151.192863,apartment,"200 Wellington St, Waterloo NSW",Z0539,Alexandria
S11817,Waterloo,-33.90651,151.209492,residential,"466 Botany Rd, Waterloo NSW",Z0150,Waterloo
S11818,Waterloo,-33.887585,151.199805,apartment,"4 Cope St, Waterloo NSW",Z0683,Surry Hills
S11819,Waterloo,-33.904931,151.203363,apartment,"32 Young St, Waterloo NSW",Z0563,Waterloo
S11820,Waterloo,-33.901103,151.205474,apartment,"442 Raglan St, Waterloo NSW",Z0603,Waterloo
S11821,Waterloo,-33.913339,151.20482,apartment,"526 Wellington St, Waterloo NSW",Z0280,Alexandria
S11822,Waterloo,-33.8923,151.18421,apartment,"366 Bourke St, Waterloo NSW",Z0202,Glebe
S11823,Waterloo,-33.900231,151.19385,apartment,"46 Wellington St, Waterloo NSW",Z0542,Alexandria
S11824,Waterloo,-33.891684,151.203059,apartment,"494 Cope St, Waterloo NSW",Z0174,Waterloo
S11825,Waterloo,-33.897527,151.221125,apartment,"514 McEvoy St, Waterloo NSW",Z0239,Surry Hills
S11826,Waterloo,-33.899059,151.198468,apartment,"232 Henderson Rd, Waterloo NSW",Z0233,Waterloo
S11827,Waterloo,-33.89412,151.202382,residential,"138 Bourke St, Waterloo NSW",Z0248,Waterloo
S11828,Waterloo,-33.900078,151.214416,apartment,"282 Henderson Rd, Waterloo NSW",Z0546,Surry Hills
S11829,Waterloo,-33.912878,151.20993,apartment,"104 Bourke St, Waterloo NSW",Z0210,Kensington
S11830,Waterloo,-33.898145,151.207964,apartment,"192 Cope St, Waterloo NSW",Z0570,Waterloo
S11831,Waterloo,-33.892217,151.205849,apartment,"110 Henderson Rd, Waterloo NSW",Z0490,Waterloo
S11832,Waterloo,-33.906042,151.191676,apartment,"570 Wellington St, Waterloo NSW",Z0540,Alexandria
S11833,Waterloo,-33.914746,151.19394,apartment,"292 Raglan St, Waterloo NSW",Z0031,Alexandria
S11834,Waterloo,-33.905032,151.198592,apartment,"566 McEvoy St, Waterloo NSW",Z0013,Alexandria
S11835,Waterloo,-33.897698,151.202206,apartment,"100 Henderson Rd, Waterloo NSW",Z0245,Waterloo
S11836,Waterloo,-33.908244,151.213447,business,"596 Wellington St, Waterloo NSW",Z0450,Waterloo
S11837,Waterloo,-33.90081,151.205227,apartment,"390 Botany Rd, Waterloo NSW",Z0601,Waterloo
S11838,Waterloo,-33.897134,151.200545,residential,"444 Cope St, Waterloo NSW",Z0416,Waterloo
S11839,Waterloo,-33.90614,151.203035,business,"276 Botany Rd, Waterloo NSW",Z0538,Waterloo
S11840,Waterloo,-33.89096,151.214621,apartment,"18 Bourke St, Waterloo NSW",Z0301,Surry Hills
S11841,Waterloo,-33.895254,151.205893,apartment,"6 McEvoy St, Waterloo NSW",Z0613,Waterloo
S11842,Waterloo,-33.907039,151.209673,apartment,"684 McEvoy St, Waterloo NSW",Z0150,Waterloo
S11843,Waterloo,-33.895128,151.201611,apartment,"76 Bourke St, Waterloo NSW",Z0078,Surry Hills
S11844,Waterloo,-33.905782,151.191507,residential,"140 Henderson Rd, Waterloo NSW",Z0227,Alexandria
S11845,Waterloo,-33.903606,151.209578,apartment,"138 Raglan St, Waterloo NSW",Z0130,Waterloo
S11846,Waterloo,-33.899701,151.207259,apartment,"316 Henderson Rd, Waterloo NSW",Z0553,Waterloo
S11847,Waterloo,-33.89423,151.211772,apartment,"540 McEvoy St, Waterloo NSW",Z0580,Surry Hills
S11848,Waterloo,-33.900308,151.205589,residential,"4 McEvoy St, Waterloo NSW",Z0601,Waterloo
S11849,Waterloo,-33.897106,151.221939,residential,"202 Cope St, Waterloo NSW",Z0239,Surry Hills
S11850,Waterloo,-33.889965,151.198406,residential,"272 Wellington St, Waterloo NSW",Z0312,Surry Hills
S11851,Waterloo,-33.898171,151.197388,apartment,"660 Cope St, Waterloo NSW",Z0233,Waterloo
S11852,Waterloo,-33.904417,151.203715,business,"426 Young St, Waterloo NSW",Z0563,Waterloo
S11853,Waterloo,-33.895117,151.202935,apartment,"166 McEvoy St, Waterloo NSW",Z0552,Waterloo
S11854,Waterloo,-33.903826,151.203634,business,"548 Raglan St, Waterloo NSW",Z0563,Waterloo
S11855,Waterloo,-33.902014,151.204312,apartment,"282 Cope St, Waterloo NSW",Z0602,Waterloo
S11856,Waterloo,-33.896055,151.20275,apartment,"604 Bourke St, Waterloo NSW",Z0552,Waterloo
S11857,Waterloo,-33.895899,151.201184,apartment,"280 Raglan St, Waterloo NSW",Z0078,Surry Hills
S11858,Waterloo,-33.901269,151.198066,apartment,"592 Young St, Waterloo NSW",Z0237,Waterloo
S11859,Waterloo,-33.90219,151.208893,apartment,"176 Young St, Waterloo NSW",Z0291,Waterloo
S11860,Waterloo,-33.88721,151.213342,apartment,"646 Henderson Rd, Waterloo NSW",Z0608,Surry Hills
S11861,Waterloo,-33.915347,151.228063,residential,"562 McEvoy St, Waterloo NSW",Z0507,Kensington
S11862,Waterloo,-33.897446,151.207582,residential,"482 Wellington St, Waterloo NSW",Z0562,Waterloo
S11863,Waterloo,-33.899881,151.212902,apartment,"224 Bourke St, Waterloo NSW",Z0546,Surry Hills
S11864,Waterloo,-33.902955,151.206519,apartment,"602 Henderson Rd, Waterloo NSW",Z0573,Waterloo
S11865,Waterloo,-33.897982,151.209943,apartment,"282 McEvoy St, Waterloo NSW",Z0571,Surry Hills
S11866,Waterloo,-33.906825,151.204495,apartment,"304 Wellington St, Waterloo NSW",Z0538,Waterloo
S11867,Waterloo,-33.909118,151.20298,apartment,"408 Cope St, Waterloo NSW",Z0180,Waterloo
S11868,Waterloo,-33.892712,151.203341,residential,"516 McEvoy St, Waterloo NSW",Z0248,Waterloo
S11869,Waterloo,-33.904711,151.218276,apartment,"550 Bourke St, Waterloo NSW",Z0587,Kensington
S11870,Waterloo,-33.900857,151.21748,apartment,"428 Young St, Waterloo NSW",Z0351,Surry Hills
S11871,Waterloo,-33.915788,151.199136,apartment,"560 Raglan St, Waterloo NSW",Z0184,Alexandria
S11872,Waterloo,-33.91214,151.2085,residential,"378 Cope St, Waterloo NSW",Z0065,Waterloo
S11873,Waterloo,-33.898231,151.203166,business,"266 Bourke St, Waterloo NSW",Z0565,Waterloo
S11874,Waterloo,-33.892415,151.217552,apartment,"160 Wellington St, Waterloo NSW",Z0328,Surry Hills
S11875,Waterloo,-33.904803,151.196691,residential,"202 Cope St, Waterloo NSW",Z0091,Alexandria
S11876,Waterloo,-33.888576,151.212967,apartment,"128 McEvoy St, Waterloo NSW",Z0072,Surry Hills
S11877,Waterloo,-33.890997,151.205701,apartment,"24 Raglan St, Waterloo NSW",Z0490,Waterloo
S11878,Waterloo,-33.893802,151.192013,apartment,"246 Young St, Waterloo NSW",Z0463,Alexandria
S11879,Waterloo,-33.892413,151.218452,apartment,"218 Bourke St, Waterloo NSW",Z0328,Surry Hills
S11880,Waterloo,-33.890798,151.192883,business,"374 Henderson Rd, Waterloo NSW",Z0006,Glebe
S11881,Waterloo,-33.903641,151.197859,apartment,"412 Young St, Waterloo NSW",Z0133,Waterloo
S11882,Waterloo,-33.903308,151.196297,apartment,"94 Wellington St, Waterloo NSW",Z0133,Waterloo
S11883,Waterloo,-33.895126,151.214111,residential,"618 Wellington St, Waterloo NSW",Z0581,Surry Hills
S11884,Waterloo,-33.908705,151.200732,apartment,"198 Bourke St, Waterloo NSW",Z0418,Alexandria
S11885,Waterloo,-33.897674,151.19686,apartment,"658 Cope St, Waterloo NSW",Z0233,Waterloo
S11886,Waterloo,-33.896787,151.209291,apartment,"468 Henderson Rd, Waterloo NSW",Z0574,Waterloo
S11887,Waterloo,-33.895107,151.19724,residential,"442 Henderson Rd, Waterloo NSW",Z0555,Waterloo
S11888,Waterloo,-33.895986,151.208259,residential,"156 Botany Rd, Waterloo NSW",Z0307,Waterloo
S11889,Waterloo,-33.909014,151.207553,apartment,"434 Bourke St, Waterloo NSW",Z0548,Waterloo
S11890,Waterloo,-33.911939,151.206771,business,"348 Bourke St, Waterloo NSW",Z0065,Waterloo
S11891,Waterloo,-33.899539,151.191365,apartment,"212 Young St, Waterloo NSW",Z0142,Alexandria
S11892,Waterloo,-33.88288,151.21314,apartment,"330 Botany Rd, Waterloo NSW",Z0623,Surry Hills
S11893,Waterloo,-33.906728,151.21526,residential,"226 Henderson Rd, Waterloo NSW",Z0450,Waterloo
S11894,Waterloo,-33.902255,151.211641,apartment,"292 Wellington St, Waterloo NSW",Z0258,Waterloo
S11895,Waterloo,-33.897914,151.210319,apartment,"264 McEvoy St, Waterloo NSW",Z0571,Surry Hills
S11896,Waterloo,-33.903772,151.203797,residential,"168 McEvoy St, Waterloo NSW",Z0563,Waterloo
S11897,Waterloo,-33.895413,151.217089,residential,"2 Botany Rd, Waterloo NSW",Z0569,Surry Hills
S11898,Waterloo,-33.895024,151.195303,residential,"506 Botany Rd, Waterloo NSW",Z0555,Waterloo
S11899,Waterloo,-33.889209,151.189121,business,"48 Botany Rd, Waterloo NSW",Z0252,Glebe
S11900,Waterloo,-33.89615,151.213735,business,"596 McEvoy St, Waterloo NSW",Z0577,Waterloo
S11901,Waterloo,-33.902312,151.192726,business,"376 Raglan St, Waterloo NSW",Z0539,Alexandria
S11902,Waterloo,-33.893922,151.212693,apartment,"222 Henderson Rd, Waterloo NSW",Z0576,Surry Hills
S11903,Waterloo,-33.900282,151.195066,apartment,"48 Cope St, Waterloo NSW",Z0542,Alexandria
S11904,Waterloo,-33.902639,151.209488,business,"112 Bourke St, Waterloo NSW",Z0291,Waterloo
S11905,Waterloo,-33.902896,151.199821,apartment,"138 Cope St, Waterloo NSW",Z0311,Alexandria
S11906,Waterloo,-33.903459,151.207755,apartment,"36 Wellington St, Waterloo NSW",Z0639,Waterloo
S11907,Waterloo,-33.892375,151.214879,apartment,"456 Cope St, Waterloo NSW",Z0572,Surry Hills
S11908,Waterloo,-33.892479,151.199137,apartment,"116 Cope St, Waterloo NSW",Z0679,Surry Hills
S11909,Waterloo,-33.898025,151.216598,apartment,"326 Cope St, Waterloo NSW",Z0568,Waterloo
S11910,Waterloo,-33.903119,151.205122,residential,"264 McEvoy St, Waterloo NSW",Z0602,Waterloo
S11911,Waterloo,-33.898685,151.205816,apartment,"438 Raglan St, Waterloo NSW",Z0561,Surry Hills
S11912,Waterloo,-33.905145,151.213303,apartment,"662 Young St, Waterloo NSW",Z0454,Waterloo
S11913,Waterloo,-33.900646,151.214193,apartment,"568 Henderson Rd, Waterloo NSW",Z0546,Surry Hills
S11914,Waterloo,-33.910581,151.20454,apartment,"278 Raglan St, Waterloo NSW",Z0180,Waterloo
S11915,Waterloo,-33.900798,151.194269,residential,"6 Bourke St, Waterloo NSW",Z0584,Alexandria
S11916,Waterloo,-33.8939,151.205351,residential,"518 Henderson Rd, Waterloo NSW",Z0597,Waterloo
S11917,Waterloo,-33.903726,151.194468,residential,"562 McEvoy St, Waterloo NSW",Z0336,Alexandria
S11918,Waterloo,-33.892797,151.204381,apartment,"664 Botany Rd, Waterloo NSW",Z0598,Waterloo
S11919,Waterloo,-33.895709,151.202539,apartment,"24 Young St, Waterloo NSW",Z0552,Waterloo
S11920,Waterloo,-33.896949,151.194904,apartment,"106 Bourke St, Waterloo NSW",Z0012,Alexandria
S11921,Waterloo,-33.903939,151.198808,apartment,"508 Wellington St, Waterloo NSW",Z0133,Waterloo
S11922,Waterloo,-33.906368,151.213943,apartment,"192 McEvoy St, Waterloo NSW",Z0450,Waterloo
S11923,Waterloo,-33.892975,151.202734,business,"464 Botany Rd, Waterloo NSW",Z0248,Waterloo
S11924,Waterloo,-33.908231,151.201789,apartment,"532 Raglan St, Waterloo NSW",Z0567,Waterloo
S11925,Waterloo,-33.902735,151.208764,apartment,"224 Cope St, Waterloo NSW",Z0639,Waterloo
S11926,Waterloo,-33.898276,151.216474,residential,"94 Bourke St, Waterloo NSW",Z0568,Waterloo
S11927,Waterloo,-33.883097,151.200915,residential,"364 Wellington St, Waterloo NSW",Z0342,Surry Hills
S11928,Waterloo,-33.894976,151.213191,apartment,"470 Cope St, Waterloo NSW",Z0581,Surry Hills
S11929,Waterloo,-33.904634,151.204988,business,"508 Cope St, Waterloo NSW",Z0541,Waterloo
S11930,Waterloo,-33.900124,151.21852,apartment,"14 Cope St, Waterloo NSW",Z0197,Surry Hills
S11931,Waterloo,-33.901633,151.212468,apartment,"688 Young St, Waterloo NSW",Z0545,Surry Hills
S11932,Waterloo,-33.897705,151.202447,apartment,"576 Botany Rd, Waterloo NSW",Z0245,Waterloo
S11933,Waterloo,-33.893016,151.20694,apartment,"558 Cope St, Waterloo NSW",Z0011,Surry Hills
S11934,Waterloo,-33.904332,151.199391,residential,"612 Wellington St, Waterloo NSW",Z0311,Alexandria
S11935,Waterloo,-33.898636,151.20614,residential,"390 Bourke St, Waterloo NSW",Z0561,Surry Hills
S11936,Waterloo,-33.893164,151.199207,apartment,"50 Young St, Waterloo NSW",Z0679,Surry Hills
S11937,Waterloo,-33.908386,151.200174,apartment,"12 Botany Rd, Waterloo NSW",Z0418,Alexandria
S11938,Waterloo,-33.900967,151.213194,apartment,"286 Bourke St, Waterloo NSW",Z0545,Surry Hills
S11939,Waterloo,-33.902575,151.206598,residential,"382 McEvoy St, Waterloo NSW",Z0573,Waterloo
S11940,Waterloo,-33.900136,151.207542,residential,"296 Young St, Waterloo NSW",Z0553,Waterloo
S11941,Waterloo,-33.91553,151.201522,business,"342 Young St, Waterloo NSW",Z0408,Alexandria
S11942,Waterloo,-33.904925,151.202835,residential,"192 Wellington St, Waterloo NSW",Z0563,Waterloo
S11943,Waterloo,-33.914774,151.20251,apartment,"390 Henderson Rd, Waterloo NSW",Z0408,Alexandria
S11944,Waterloo,-33.907463,151.200876,apartment,"520 Wellington St, Waterloo NSW",Z0428,Alexandria
S11945,Waterloo,-33.899056,151.200609,residential,"472 Botany Rd, Waterloo NSW",Z0118,Waterloo
S11946,Waterloo,-33.897129,151.198945,apartment,"12 Henderson Rd, Waterloo NSW",Z0416,Waterloo
S11947,Waterloo,-33.902759,151.19533,apartment,"118 McEvoy St, Waterloo NSW",Z0336,Alexandria
S11948,Waterloo,-33.914788,151.20447,apartment,"498 Henderson Rd, Waterloo NSW",Z0549,Alexandria
S11949,Waterloo,-33.904107,151.198337,apartment,"104 McEvoy St, Waterloo NSW",Z0133,Waterloo
S11950,Waterloo,-33.908784,151.216624,residential,"550 Wellington St, Waterloo NSW",Z0333,Waterloo
S11951,Waterloo,-33.901786,151.195636,residential,"244 Henderson Rd, Waterloo NSW",Z0319,Alexandria
S11952,Waterloo,-33.899327,151.202172,residential,"52 Cope St, Waterloo NSW",Z0118,Waterloo
S11953,Waterloo,-33.911281,151.210139,apartment,"608 Bourke St, Waterloo NSW",Z0549,Alexandria
S11954,Waterloo,-33.902683,151.190009,residential,"434 Raglan St, Waterloo NSW",Z0283,Alexandria
S11955,Waterloo,-33.915423,151.210418,business,"366 McEvoy St, Waterloo NSW",Z0210,Kensington
S11956,Waterloo,-33.901348,151.199228,apartment,"178 McEvoy St, Waterloo NSW",Z0237,Waterloo
S11957,Waterloo,-33.901375,151.197432,apartment,"76 Cope St, Waterloo NSW",Z0319,Alexandria
S11958,Waterloo,-33.910564,151.209095,apartment,"168 Henderson Rd, Waterloo NSW",Z0548,Waterloo
S11959,Waterloo,-33.910121,151.209893,business,"216 Raglan St, Waterloo NSW",Z0548,Waterloo
S11960,Waterloo,-33.887641,151.197258,business,"326 McEvoy St, Waterloo NSW",Z0312,Surry Hills
S11961,Waterloo,-33.897613,151.202653,apartment,"394 Bourke St, Waterloo NSW",Z0245,Waterloo
S11962,Waterloo,-33.904893,151.213458,apartment,"506 McEvoy St, Waterloo NSW",Z0454,Waterloo
S11963,Waterloo,-33.902318,151.201892,business,"454 Wellington St, Waterloo NSW",Z0566,Alexandria
S11964,Alexandria,-33.899066,151.183103,apartment,"154 Garden St, Alexandria NSW",Z0449,Glebe
S11965,Alexandria,-33.890617,151.206242,apartment,"222 Garden St, Alexandria NSW",Z0490,Waterloo
S11966,Alexandria,-33.91488,151.201447,business,"308 Innes Rd, Alexandria NSW",Z0408,Alexandria
S11967,Alexandria,-33.900465,151.19166,apartment,"290 Botany Rd, Alexandria NSW",Z0584,Alexandria
S11968,Alexandria,-33.906347,151.208073,business,"598 Bourke Rd, Alexandria NSW",Z0437,Waterloo
S11969,Alexandria,-33.884451,151.190031,apartment,"194 Botany Rd, Alexandria NSW",Z0281,Glebe
S11970,Alexandria,-33.897944,151.188149,business,"630 Wyndham St, Alexandria NSW",Z0664,Alexandria
S11971,Alexandria,-33.907103,151.195124,apartment,"428 Wyndham St, Alexandria NSW",Z0367,Alexandria
S11972,Alexandria,-33.894126,151.192836,apartment,"644 O'Riordan St, Alexandria NSW",Z0463,Alexandria
S11973,Alexandria,-33.906966,151.185722,apartment,"148 Bourke Rd, Alexandria NSW",Z0221,Alexandria
S11974,Alexandria,-33.899558,151.194061,business,"590 Mitchell Rd, Alexandria NSW",Z0543,Alexandria
S11975,Alexandria,-33.908089,151.197018,apartment,"52 Garden St, Alexandria NSW",Z0367,Alexandria
S11976,Alexandria,-33.904403,151.20164,apartment,"444 Bourke Rd, Alexandria NSW",Z0563,Waterloo
S11977,Alexandria,-33.894812,151.216267,business,"406 Botany Rd, Alexandria NSW",Z0569,Surry Hills
S11978,Alexandria,-33.907935,151.204796,business,"556 Bourke Rd, Alexandria NSW",Z0164,Waterloo
S11979,Alexandria,-33.929283,151.186525,business,"688 Wyndham St, Alexandria NSW",Z0214,Alexandria
S11980,Alexandria,-33.911048,151.216782,apartment,"58 Wyndham St, Alexandria NSW",Z0155,Kensington
S11981,Alexandria,-33.893135,151.195407,business,"230 Garden St, Alexandria NSW",Z0209,Alexandria
S11982,Alexandria,-33.892319,151.197655,business,"532 Doody St, Alexandria NSW",Z0678,Waterloo
S11983,Alexandria,-33.91073,151.189566,business,"220 Garden St, Alexandria NSW",Z0329,Alexandria
S11984,Alexandria,-33.917749,151.194929,apartment,"306 Garden St, Alexandria NSW",Z0458,Alexandria
S11985,Alexandria,-33.90874,151.1948,business,"236 O'Riordan St, Alexandria NSW",Z0367,Alexandria
S11986,Alexandria,-33.897271,151.200445,residential,"246 Mitchell Rd, Alexandria NSW",Z0416,Waterloo
S11987,Alexandria,-33.906753,151.202264,business,"410 Wyndham St, Alexandria NSW",Z0428,Alexandria
